title,source,date,sentiment_label
"CarMax Inc. stock rises Monday, still underperforms market - MarketWatch",https://news.google.com/rss/articles/CBMitwFBVV95cUxNS1d1UVgyMElLNEoxY1gzRGZhZ0lrbENlM2hjZWVTTjVoVUFQbWFfRjFpMVR4VllzWGtkem9yOGFCQWxUOHRxQlhrZU1vVUl5TGlzc3ZaT1hkdG9vV1RIdkpjaVdlazZDNzRlZ1o0SzQwU3VyVXA3TGhrbVJpYXVsSG16MUV0b3pBbmx2MHBXRlRfX2FReUc0Z3MtMTEtWlE1a0hISHVqdGJ4eGZFRGJpdEk5MDBpNXfSAbcBQVVfeXFMTm8wYXVUQlpUR21Pb01oT3Y5ak5GOVZlNTlWbW5IcmV2U090U3RCZDdOTkFySXB2RVhLVFpzWkFLVFNBMG1TdVBmM1pjX0s5N0NyLUxjMlVkSkgxYnctM0JqM0ptanpTenJKcGJWTGVFTDZPRTdzV0ZDazBkdkVIRUh4b0FLOFBlbHNMUFVEUUJxVmI2SlNHc0xkM1R3dFRodDk5RnBEamdJTGFXRWttVWp3b2JyR2xV?oc=5,2024-09-30,0
CarMax Inc (KMX) Q2 2025 Earnings Call Transcript Highlights: St - GuruFocus.com,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNX2RhSFhuVEE4aDcwUEV2MXZYekJkcnkwVGFTbWJEUU9kWnhUaHhvemZQS3dSc1Q5MVhOVzV5RXpUWnFuVk5paVlLVlF5Zmt1YWdyS3VWd2RoSEdlYTdtZHFheU9zVlU4V1lWa1hxd3Vsa2trY0FtNUJaR3N3ZU5QUHNTOTR4NHg2UW0zQVZuSjQ0bjlEOFFrZVM4cE9iTlBUZWRhU1VRY0doaFpHeS1oRDVVMnQwZENJaXlKSm1LODBpWFBtZ1lJVkJ3Mm9qZVlxbmhjUGxlVEFnQW02eklkWXU5dWNlRTA?oc=5,2024-09-27,1
"September earnings update: Costco, CarMax, FedEx, Kroger, General Mills and Lands’ End - CFO.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxQZ0RNMVZXbDBsalAyV1BzRlhlRW80VnFEQjVSc3R4UTdQSS1adE0xMDZTVUY2Z1dLWjA2c3pmTVhWR1pQWjE4a0hYOHBpSnJPSmxtand2UWtXeUdoZFBMcVdqdXlhNWFmTEJwdlJUMEtGb1RnLXJuQ2pHTmw3SGdRSlVkNXNPTUZSc01HLTNlTEozNzFaNWdUNEN0NHNpeUxUZ3p3?oc=5,2024-09-30,0
"CarMax, Inc. (NYSE:KMX) Q2 2025 Earnings Call Transcript - Insider Monkey",https://news.google.com/rss/articles/CBMimwFBVV95cUxPUV9WNmdiN3lFMC1Fci1IRm5CY1RsNGtfR2JEVk9xbldEWjNsa0F0VUZfTHgwYXdrWEIxcXpMaXV4ZE1KbTZSNkZfLUJLb2hCZE92TlFBb0tCYnpwRTh5c2dYNWZCeklDTk0yR0kyR3FmUDFndGJDSWxnZFg4eHRZME9YdjF4OTBtaEs4U1BlMEtyQ21MRTdxRXFHNA?oc=5,2024-09-27,1
"Auto Stock Roundup: A Peek Into KMX, AZO, THO's Earnings & More - Yahoo Finance",https://news.google.com/rss/articles/CBMifkFVX3lxTE8xRXBScDVTLTBZRGEyY2taVXZacExGVDNod2t1RkZfLVFOQ2p5aW9rV1BVRTI0aVE3WUVlQmYzQXg1YVRRWEp1VU1YazlZd05mMi14MU5BeUd0SU1wSUJmWTJvOFZpU04xS01mUzJfUVVxTHMtcVl2cy1FUnF0QQ?oc=5,2024-09-30,0
CarMax: Still Overvalued Relative To Peers - Seeking Alpha,https://news.google.com/rss/articles/CBMiigFBVV95cUxNVFBwcGJVZlpTYXpfOVhzT2ZaYUVGTTVyVzU0UzFMTmVOUnBzOUJQQ0pEbGc1c0pTaFhxUGNiMmlkeEZIcUV0VGMxLVNQVldOSFVIdllYUU1CSlhvWFFlZjFnLTFpLUZxTlZBSFVTY2NOQi1XVzVrMVJra1QtdEF2T01jZFh3cWxrc0E?oc=5,2024-09-27,1
"Is CarMax, Inc. (NYSE:KMX) Potentially Undervalued? - Simply Wall St",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSE1jeWhpUmxpQWRUbGQ2UzZWWXB1a0U2Vm4zRzhacGRkYXJLNmFGUzlDemROYlB4WVY5c0tuZFRRai01RW9OZGduc1REamVDNmVRTkRYRzlkb0VuamxQT3FlSmtmRm41YWFaMFEtTlhtUVhYeGo0SW83Nl9iVXJzSHI5OVR6QVMxbXpYRjk0VDBTLUdRcmVoNExWMEwwYkJ0RUJ1T1FTRzlITWPSAbABQVVfeXFMT1ZjNVBOTXB6b08tdzJoX2phaFhJNGQ5YkhfZE4tMjF0aWlwVXUybW9BY2NVV0hPTHZ0MDRjTVhLd0djNEJrUHNUMC10UEtmemJUbVJNSmMxZW9uM1B2dnEyd2hhYnNKM0dudTBmUXdnZjRUdzNEcFBXcV9pU0kxSHBOY0ZPSUVEMjVmNmRoUTA2eFJIMHpYYTVtbTZUU2V1Q2ZJYXU3UlFaT0lUOU1WUTQ?oc=5,2024-10-18,0
Here’s Why Madison Mid Cap Fund Trimmed CarMax (KMX) - Yahoo Finance,https://news.google.com/rss/articles/CBMiekFVX3lxTE9mR3dieVhEU2VmX1J1ZzUydkc4R2JrbHd1WlEtRVBjdnRlN1JIeEpUbkpaLW1fV0tMRFJ5aTJEOWdOcXo2bHBVdFd6cmRIcmd2YURfSUJ6NHZxdTdGNG1wcHNLS2p2Qnc3SWFYQmJlQ1dITGNrZkExcFVB?oc=5,2024-10-18,0
CarMax continues to be the most shorted S&P 500 consumer discretionary stock in September - Seeking Alpha,https://news.google.com/rss/articles/CBMixAFBVV95cUxOVVZ2R1NHWGl0R1l2eGNiVE1aVEpfS00xWG9tWjBuNnBhWEd4X2VQakx4RkU0Yml3Z0daMjJLaHRMelR1Um5DM1Rra21DOGhhV25Tc2tPTzc5bFFwNEdhV1FiaVlZczBGZXBZSmtwNDlPa3k1UlRmalZKSGRVV01uREJoajF0QVVWeUlHTEw3RjJGRDNFX0RDbG16X0hwajlBUWZWNlpscU1fTzBKRmJQX2NKQUU4MHkwdnNtdmhBQlNsZ0wz?oc=5,2024-10-16,1
Jim Cramer Reports That JPMorgan Raised Its CarMax Inc. (KMX) Price Target But Kept Its Underweight Sell Rating - Yahoo Finance,https://news.google.com/rss/articles/CBMihwFBVV95cUxPY1BUWE52UDdDcjJSX3VLYnM0dnBPQjN1MjZxMEpRTzdSMktJdFhKVUdCQlUxSEdidE5NNnRDOTNUU1pBQ05KMnFER0d0enBwd2lBUXZVVU9NM3piYlEwb2RVS09tOEVEY3JDb01nc3h3ZTZtVV9XdFYxWjBOX2xpd1pKZmNIUlk?oc=5,2024-09-24,1
CarMax beats second-quarter revenue estimates on higher unit sales - Reuters,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPWDNSME5YdXVIRm9tbVpjelpNRFJqUmdLNjRNNmwzR3U2RWJtcURjQm81LXFvYmhzaFY4eW9yWENMSG5vcmVoWlRnTG91ZE9fXzRkb0o1TTN1cm45cW9fbW9iUkx3OTc5RnduLTd2RklaRTdzTUJJQ190WkppcEVXSkE5b0RyZlVXeU9FY2dWTFdKdTFQcXJFM0U5QTVLcTl4d18xR0JVMnVvS19HMmIxOW5GenczM3RfZWZFc0dETzdWYU9nNjdpWDJSTTZrcXZBeVVz?oc=5,2024-09-26,1
CarMax (KMX) Q2 2025 Earnings Call Transcript - The Motley Fool,https://news.google.com/rss/articles/CBMipAFBVV95cUxQMWVXRFl6TjNCQy1xYzh5WnZRZ011Z0c0c2tVejYyMzJRNXBWWDFZU1BnUThoX3RBN3FCNGxYdG5YRnVlRTJiTHFYRVZPQzdBLUEzdlRRWGh6TXFpRzBzd2tTTnJ1blRJdEZQYlM0Qy1JTG5yY1hiZWhiR3gxNlBTYzJiVk9ZLUg4RHhJbE9kRzJuZTNJWkl3ZUlTUjVvcWNlOVFGZA?oc=5,2024-09-26,1
CarMax’s (NYSE:KMX) Q3 Sales Top Estimates But Stock Drops - Yahoo Finance,https://news.google.com/rss/articles/CBMiekFVX3lxTE1pSHZSeGpfVXB5V2NjV1pTLTVNY1UtMk1PNy1NclNsWmptaEJ1ellTd1ZuMUFpU3ZWSmw3bUFmLWxZYlczZmUwSTZMZjhNamx0QkNiNk1vOWEwdzU2LV8zeW05a2FValVxSW5BbFA5WDAwTU9Ca3dIbWR3?oc=5,2024-09-26,1
"CarMax Inc (KMX) Q2 FY25 Earnings: EPS of $0.85 Beats Estimates, Revenue at $7.01 Billion Exceeds Expectations - GuruFocus.com",https://news.google.com/rss/articles/CBMi2AFBVV95cUxQaVdzcFpmUG9WLS1Bc2h6c2ctSWl4dlEzdEFWcXgza0xmRU1UX19NcTNOY2EzZmY0ZWxRRXdpS0J4cUlqNF85QjdwYVM3SzZmZ3FVRVBWd1JmTGl4cWd1NUp4ZWZEWkpKNkgxT3RPMDZnX0pLVzNScjF6TG9La3B5dGVuR3FyR0xjTld6cUs4QUFpbUZKTnNqVGFLTmNJeExvQzJRLXh4bHNaOEotamg3QkF0dWxEenE3eF9ZNEQwZDZxS1lGc3A3N1dHS0JGdS0yQWtqODl4TDM?oc=5,2024-09-26,1
CarMax Q2 Earnings: Mixed Results As Sales Beat Expectations But Loan Losses Weigh On Profits - Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxPQUI4QnJ5Mk9UM0FLcDUyaHZuQnNOOVhUa09aZk9yYzJlV1htcjV3NVRQWmtSSFdlOFdsWjRHWFdLY0RGaUVEVzdWclJGOHRFYVFaWE9uY1JOY2daUDNIVENLYlpZQk1EdDBSOHNmeFlTLXlINGZxYTVnVnhFZ3dOS1BQeTc?oc=5,2024-09-26,1
CarMax (KMX) Q2 2025 Earnings: Key financials and quarterly highlights - AlphaStreet,https://news.google.com/rss/articles/CBMingFBVV95cUxQQjBwM3JrcGJXYTZzM0JfMGwzSWJEZFk2TFdrMWNPY3puRTh3bTdkVjZ5bVUxN1lBX1J0WC1reUlObE9rbEctSjFXM0M2WnJrVXIzcVNTOFJMR1VEVjh0bVhjYi1aaEQzVVZzN3ZMOVZxRGNDTU1LUEl3bEI3VHFSa1hKekJiVFd5SUtYandLeWxSSXBwREs2RHlaQ3Jldw?oc=5,2024-09-26,1
CarMax (KMX) Reports Earnings Tomorrow: What To Expect - Yahoo Finance,https://news.google.com/rss/articles/CBMiigFBVV95cUxQUV9OZF9iUDYySHNnTzVjeTRodnE3azZtVkpqWUNqcldzNjRyaEcwZVN3YjFoa2lLemxGVjBnV3VFZ1NaNjUxZTI2QmxqTkc3NGJSSTVoaGJDSTYtQS1na05kWVcxbW40YUZxdGtzbUFRQlc0MmZxMk9uc0xxLTlqZG1RUklPRmFSYUE?oc=5,2024-09-25,1
CarMax’s stock up 6% as sales beat offsets car-loan pressures - MarketWatch,https://news.google.com/rss/articles/CBMirwFBVV95cUxOTGRqTUFaRzdIMnlTMncxUnZoeHdGSFVJM19qallBZjJyblVscE9CbmZReEF1M0VnZDE2TVVyZ0lsTVh5ekE2cGt5VnBPQW5NZHFYLXJZMzhMd2lPUDJRMXlqbmtwdjNtTzhmTHh0WTVBX2Q4QW44QVJwdTBWZnAweVJkZGdGSW1OLXFnUGpITWh6WjBtelZuTklFZ2k2MVRBNkFNenhKSm5ud0I4VmhN0gG0AUFVX3lxTE1DNlVRcTJ6OEdEaHhtNy1kNVlqLTBYamZWM3c1WFNIV3VPMkJON2g5Y19VRjhlNlY4T3Bmd1F6MTliSHZ6VnRiUzNVckE1T21MXzJZUm92bmdPM2Z5OGhXMVk4NG9VV25Sb01MY3gtRDRyQ3lJU1RmMEt1bVdKbFlvSVRjdmFNM3ZKdFJDT09iUGxWenoyMHdmT0FscXFnM0pCV2Fha3plU2pZdXoxWmllbEU2cA?oc=5,2024-09-26,1
Why Is CarMax (KMX) Stock Rocketing Higher Today - Yahoo Finance,https://news.google.com/rss/articles/CBMiggFBVV95cUxNdnZ2d1JOX3AwODNCZ2VubnBZbHF5SGI5V1JZWjVpVk5SNW1iVUFkQThWd1I0eTNGbE5DSUNuWkY2bllpU0huSmdXazJ2SkNkQzZRR0xzbVVNRWRBQnRTSnFHUXlTRGxEVXZTSGxqdERPQzRZYVB1b295QkJRSmRVcnVB?oc=5,2024-09-26,1
CarMax Reports Second Quarter Fiscal Year 2025 Results - Yahoo Finance,https://news.google.com/rss/articles/CBMiigFBVV95cUxPUmdRbFdLd2VOd0NlTzBUNUp0WHEwWmJkSnJIY1dxa2RQSEVYbWRoSkh2dXJSNGtKODQ1U05xRlVIdnBQOEF2R012bGhzaExhUDZHZjVGT1NvVnpGVjFkdEZldVVvR3ViQXhWNmdReE9WXzNWX3FqQUV2SjE2cWRuNDFkWUExZGFER2c?oc=5,2024-09-26,1
"CarMax's Q2 net income rises 12%, revenue falls less than 1% - Automotive News",https://news.google.com/rss/articles/CBMigwFBVV95cUxPTzVkS0J0dnowakpweHJOOUNuNFR1N0FwYVcyTTNTSHpTTGZfWHg3RTQ3ejJZTEFldTF3bmx3dTNfUmpzX0Vlelc4UGtpdlJSaGFGdHpVdUtwUGRMQkZOVE9iQjRPd0M4eGJvZEhyYzNCSm0xakxzTXhnckNwY1pCaGFTNA?oc=5,2024-09-26,1
CarMax Inc (KMX) Q2 2025 Earnings Report Preview: What To Expect - GuruFocus.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxNTVZKWmhrajZGREg0ZkNhLVdEUDY0Q2drNUpMZEg2NWExWWctZXVFcFlMQTlDUnFac2JTMnFMZlplN1VyRWpKUnpTNVRJSW02LTR6QmJiTy1CZF9VRS1HbF8xLTdZa3NHV1otdGR6T2NzaEQ4b3dNSW8wOXNhRkhhWFktR3YyMkc5eXFvZWh3RmhkdzJzYTR6UUZaVHFWcDhQREE?oc=5,2024-09-25,1
"CarMax Q2 Earnings Miss Expectations, Revenues Decline Y/Y - Zacks Investment Research",https://news.google.com/rss/articles/CBMingFBVV95cUxOc090UVFCT0NwelFKY0IxamRmM09pbHJmQmQ2V1U1UGhBLUx0eTZydUdEQllwbTd5OEE3Y1pmZ1VPbkxvYUlyb2tWcTg5VFo2SURSZFBQU2pSOEJYMG9zWjZnbzhPWkdJRmRRS1JrSktveWFGWTNYeFJfRGRscnZFWGl1YXlCUTN3NWxFSEpYU3RRY01nN0pDNmJZSTg1QQ?oc=5,2024-09-26,1
Carmax stock fluctuates on mixed earnings report - Yahoo Finance,https://news.google.com/rss/articles/CBMijgFBVV95cUxQczFoME5ObUxPY3JpbXRydFZ6NmthREZyZDhWVmJ0WlhQZ3lWNVNtMUxDRU5XTl90VHZWalc3VlR5c0JxOExtME5ib2NJc2w0anJNZmhNN0ZBdmYxMEFRQi1iZEozTTNLVHEyRVZjR0xmbThQWlo1QkFtYjZRcTlucndiMGNjai0yUV9ncFlR?oc=5,2024-09-26,1
CarMax (KMX) Lags Q2 Earnings Estimates - Yahoo Finance,https://news.google.com/rss/articles/CBMifkFVX3lxTFBzRkpnQTFxUWU3OWQtWmdPNEdCLWtfVVp6Qm4zdDlKd09qTjJsU1VBVTR2NnltUHJ6alhLODVCQ3JEampqdFBNcmJKYmlyYll1RFlIeE5oZ1A0THlFMVlJVWx0d0tnMld6eEdTU29ZUmQ2aEhlc0ZCa2pqcW03UQ?oc=5,2024-09-26,1
CarMax Earns Spot on Fortune’s Best Workplaces in Retail List for the Tenth Consecutive Year - StockTitan,https://news.google.com/rss/articles/CBMivAFBVV95cUxPdUJ5cS1qUTRjWWlVdjB0SjRDa1lqSVB0ZUc5M1ZVc09ocEtvWmJGOFZ2blNwSERVa0R2SHk1b09vVG1fRlF5NEd4VklOcWhYYndfTUlvN1psYThLNUVNQmY3QXQ1TENNYVhHNnZGenRPWjZ0NEJsUjVUVUJiMUw5OC1sdGhtZEVCaVlrRTV6dHhsTDEyd1NjeWlMQ3RfbVFPcTRoYjhzdTZJYlh4NkVOc09aRE1VcE5iR2hsQw?oc=5,2024-09-25,1
CarMax Reports Second Quarter Fiscal Year 2025 Results - citybiz,https://news.google.com/rss/articles/CBMimAFBVV95cUxNTWdIV1kzZUlXTERHTktWVnRXYjlNZjh3bGNBcjNyaG8tdUo0WEU1Z3JLZnpUckgtWmFCTXNQRzZpR2xTWXNtd2JUTUNzbXZJSXpmYTJ2ekFHczZWVEVOazY0M1pFX3BOa1BMNk9tcGdUVE9rNVd5S0lfelNpMzAwWE9PZjAtMlpad0Jwc1RlZGM4c3Vra0JMNQ?oc=5,2024-09-26,1
"CarMax, Inc. (KMX): One of Oppenheimer’s Top Stock Picks For the Next 12 Months - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNNXdndi1RWG52WlBvOXBUSzVvVS04MkZKTndOU0d4cGVhMXhUc1UxQ0FGcDRSQm9EMV9xclk3R1dQMGJJSkpKUWdBNnVjQXJLQnJIQWNDb0tOQWpabVJsMy1YWUxjMjduNm1DSnZGQmdiZmVDVXdrVGJ3ZklEMThBZndn?oc=5,2024-08-27,1
CarMax Announces Second Quarter Conference Call - StockTitan,https://news.google.com/rss/articles/CBMingFBVV95cUxNcDVidm9HMHlEWmppc1FoS3g1cVlmd25BZ0hsYkxfZWFHbDJobzd5Sk5hRjBhVV91NVFZTHhzQzkyTFN2RlhaTHEtREtlUjlpNWpDaHZPbmlTLUllVS1UT2tmRi02MEk5NTR1eDJ1ZmE4R09iWHAtNUFJTV9meTkySUpXbXc1VUZpS080a2xLbm5TaEl4S0hGVFBJQkswQQ?oc=5,2024-09-05,0
"Can CarMax, Inc. (NYSE:KMX) Improve Its Returns? - Simply Wall St",https://news.google.com/rss/articles/CBMipAFBVV95cUxOZjgyLVpvZWljY1F4eVBQaEF1dXgwemIyTWlOT3NfMU94eC1lSFpBem9zeHNjQmw1NVZBa2F0UjRUQW9kcEtZbnIyMkhGR1hZdjZhT3J0Q0w4NzZZbWV0V3NKM2F1dFRPNWp1MFowYWNTUEVtWDJBc0NZMGE0c01iZTBTMHNSR0VxT3d4RVhDWEtBeXZYemxQZEhYdjE4SXpUWDBGbdIBqgFBVV95cUxQSmplQ0FJZzNVUWtiS0htbGdHMDV1X014WFpqX29HQzJxUVE0THFnRGRTYTZaSVlhUUVENU53a3l1Vl9SRGVsY2FCSzA1Q0VvcnlhOGstQXRKMEVCLTZ6U3FqNTNnbGFycGVRZGMtRDZNMERQZUZWejIweGZhbml5LXFZUXlWbzlYMm45ZG4tc1pBSW5OQTczc1pucTdyb1llUkZjdGVxZVRPQQ?oc=5,2024-08-30,0
RICHMOND FLYING SQUIRRELS AND CARMAX ANNOUNCE NEW BALLPARK - GlobeNewswire,https://news.google.com/rss/articles/CBMi_gFBVV95cUxOVDVDcjZWRjNNcWd1azRzZ2ljVEtGbTJoQ1JIWFNGSnI3OE53RDBSdmk2T2J2X3ZmdTd1djU1dVhjdXo4RHRFSm1Uc1hMRWtEZld5R3E4Y0VvendZUUxMaHp1QlVRR0xTdmhQUWYtNXdUTjRJN2s1WWpTSTN4RUJnXzNVeHhaMjljOXUyd0h1R2QtTHZla2NfRVZtY2JoaXN4bVNXWmlNYzFjVi1KWGxKYkZNQThEYU9SZlRnR2ZoVXhSZkplcFl1V2hzY1NaNmtlWnlTR0xtem5kNllLLTcxY1l3Z29jR3Q2ZUVZamExNkRtWXVOZV9HZ1JaLUxQUQ?oc=5,2024-09-04,0
CarMax: Mixed Signs Of Stabilization (NYSE:KMX) - Seeking Alpha,https://news.google.com/rss/articles/CBMiggFBVV95cUxQY3h2VVA0RjJPSER2MWFKRFNLdkN5QkxmODhhRUNYYzctclNlRm5ncWoweUZqVVZYdElkWGtSbGx3QmZCekJkSjFHZ3U5YUt4YkpnMHFUOTVxYWl6ZjJMYnJLS3J2OHNLOE5mdXNzbE5tVnRlVTkxQTd2YUVOWFRZTkhR?oc=5,2024-09-05,0
eBay Inc. Announces New Member to Board of Directors - eBay Inc.,https://news.google.com/rss/articles/CBMilgFBVV95cUxNTjNJYzZXcWVBMTVISU9pY1BFNURvcWNnVEJVSHAzdWo2ek1RZ3ZYX1pScE5rT0RXRXdfT28tLXljS0xsdENMenJLbVVYVXhZX2FoYW1RS1lrU2YxNUdtQi1seGh6LTJZVFVjVkVBTTV2X2hrLUlmbGQwYVBqSHRZWkJzaHZianJlTGYxVHg1bmhucktKWHc?oc=5,2024-09-19,0
Is CarMax Stock Underperforming The S&P 500? - Barchart,https://news.google.com/rss/articles/CBMikgFBVV95cUxNM3M0MTRtNmoxQzg4d2otVlFOMlV6ZW9Qb3ZmWG40Ukw0VGw4aElQVlJoNy1pYmJWOWpvMEhvYk05bEt5eVp3M01IWDJrTzV6SFVBN1YwNFdkbWIwQkY1MllVamZQNlU3eVVxeDkwWUliWXlXVFdiRUFDRnRPZGFId09ma0ZjeU92X3FtMEFxZ1Vxdw?oc=5,2024-09-23,0
Seeking Clues to CarMax (KMX) Q2 Earnings? A Peek Into Wall Street Projections for Key Metrics - Yahoo Finance,https://news.google.com/rss/articles/CBMifkFVX3lxTE1KQlYxTFFGbm96UGNWVldlTmIxd2FvNjlaUXZMNThMVzhuTlRtMzRSUkt4bUttTnJfcmhaRURRckR5eTVxNHVBbWtrd2w2QTlXeEIyT2JoR0hNeGJlTExvY3JMT0tqdlpvUThfbi05S05fZUZ4ei03MW5CMGFPdw?oc=5,2024-09-23,0
"Goldman Thinks CarMax, Inc. (KMX) Is A Long-Term AI Stock Set To Rally Eventually - Yahoo Finance",https://news.google.com/rss/articles/CBMigAFBVV95cUxOVWhjWkVhT3ZEMGE3SDZLT3VXeElIbjNGZzdISFA5QUN1emxWWm9RblR2Q0Rscm5GZjBUTmtzLVBUdVNCeTBjeEF1bmVfakI3bE1GYXppVTJNMElNaFRsNTZ6dFNNR0FuN2pWWWQxZHQycTZ5WDRDVGNTbm1weUl5RA?oc=5,2024-09-13,1
Used car retailer CarMax posts 33% drop in first-quarter profit - Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxQeEh6U0lCVVV0UW5MOGQ0ZmIta2lIcnJod2hGV0phRjQ0aXNiZVBwZk9XRTUxd1F0WW9JSTRERlpWRGlqcDN2b2hleFZJaHNYOW9kRWVoOGE3c0IzT1ludnZlRWhMd1JwbWdTZ2MyRG9jd0kzdERWakFyM2VLS3pXTi1EaHlVems4TXNPRWtzeVc3NFN6RERZY0J5WU9LS3R0VTRSWVloNzRlTE9oLUE4LV9JXzJzNzc0cHc?oc=5,2024-06-21,1
"Are Investors Undervaluing CarMax, Inc. (NYSE:KMX) By 47%? - Simply Wall St",https://news.google.com/rss/articles/CBMisAFBVV95cUxNYnBQN3VjSlFFV2JHTlNma2pwSFF4b1psRVV2amMwdDdWbnpOX1RuWXBsVjVKYUNwcUZUc2xheTFoU0tXMGo2alJORE5kX1JHMjhwSHFuN0s3T3hJLUhqX1lfR2V0SVlRM3d1ajV2Wm95cURQUG1EWFJhZng3UHFrZ1JXRHN3WU5yT3dWbXVsQXRXSWI2X2E2SXBkVjRTVnJoVlhJVmZvVVYxYjRwV250WdIBtgFBVV95cUxNNTJhbU5XWlgyZElEZWYyc0ZJY3VfRE5BNWtRdkN5LWUyM210a1Q5OS1nNnVxOTVxcEdsQWJuN0lTVnN0dlIzSU9JRm84RjVXT3VlU0tfMnpMNG9Sc1JoNFlkWmtwS0VXcVU1WlVwdlV5eHNRZlZmMnV2VXBpNTFVZWhFX1M0TUcwVzZqc1R0dFd4aGxwemtIbjBQaUVfYVFza1NBTDRRQk1jRnNFVC11UnV6VHR6dw?oc=5,2024-06-28,0
"CarMax’s profit beat offsets revenue miss, as stock rises - MarketWatch",https://news.google.com/rss/articles/CBMinwFBVV95cUxOUzlmZ2sxb1V3WWFHWHVURkhHby1OTzB0ZzdnNUxHTHZybHNPdjFkQ2VpbHVMSHZnQWQ2Q09xckhwZkpkMG5iX3RvVjU2T3kyRHlRNUJZRjJjNkxvaWExa0xHdDdtb0Q2YmFINzlkdXRHY25VaWVaNTNndExSZ2EzU1lZYy1mM2NQeXA4VzUyMEgwVUptaDVNYkpjS2hjd1HSAaQBQVVfeXFMUFNnbnNQeXRHd0lIdlVZVTBIRTVyd29TSHE3V0o2NkFXemktOFdqbHhKc0pob29iMEtmQ0FKZjlLUUJXOXdNeDBNRlUzY0llenQxd28zZEhOLUFzcFp5NlZUNXhFU1VEUGdNcHd2bURNdGRmenNKYXBiRXd4cmxLS014ZUVkT3hfR2xCc1pXTWZuQ0pwY1c5V2JqdHZTRXVYTGRNSnk?oc=5,2024-06-21,1
Decoding CarMax Inc (KMX): A Strategic SWOT Insight - Yahoo Finance,https://news.google.com/rss/articles/CBMihgFBVV95cUxPdDljNmg5amgxUHBEY1phaVRRb09MTWcwQ0w4bkthb2xNZHFKakdrQ3hjSmlLUE9xeFJhX1BOWGMwS3RDNFFNX1JCNW9sOXhNNjRFal83Z1VWQ3F3LWxyY3BMdW5PZEpFZF9oLWRVNFVtOWFpMlBxcXVDV2J0X282Q1o5Z1dBZw?oc=5,2024-06-28,0
CarMax Stock: Is Wall Street Bullish Or Bearish? - Barchart,https://news.google.com/rss/articles/CBMilgFBVV95cUxNVXloaTdXdTZXbTJjaXNEc2RHdU9sd1Z4LXRaOGpvUXJJT3dQVGZVQVdDbVVFTVdwNVNhaUp6UDFKVWpqdDF5ajdnb19QSzlpOEh2OHNUdTllS0pUMHRDWHVKLVhLSGM5YjZHV1p0ZmQxWVJWc0Q5aG1NelpFRk5Dai1XXzdfYWxtR2w0bGdRMkxNbzh2b1E?oc=5,2024-08-20,1
CarMax Shows the Way Car Buying Shouldn’t Be in “Beetlejuice Beetlejuice” Universe - GlobeNewswire,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOSTFqTkRyZ0tFV21VUkt0czZydXJmYzVvc2dzT25pRmVaQ1FIaXFGMnQta3BvR0g5MkdsSFF0NkMwYmlIUDdZbjB0WVlVQklvZkxndjhaQmxwcHlja2NYRmNEZ1NTSEVEZV9jZ0JYcElicWRjYlVmNEMxLWEyZTJnTzB4VFBXYnhsNXJiRG5zM1JYVnhPWmpsZUk0MjFjVl8zaXpNY1ZPWDJ1QVcxVlh5N1NPSHVZQjNLMEx4WW5qVDFrUGZEZVlyR1pqeWVKQ1hwVmEtRmVUWnFRbl9PcDlUeDZkRldrSVU?oc=5,2024-08-23,1
"CarMax, Inc. (KMX) Stands Strong Among Top Auto and Truck Dealership Stocks - Yahoo Finance",https://news.google.com/rss/articles/CBMif0FVX3lxTE8zWUM5Nk1ZUHl1VjNqbklYYldyNkJwOU5lUzFsbTlqOXVzY0tHc2lSUDE2ZmFLaHhrNVJTY2FTNnAyczFpS3paenU3NzJOaEVwRjRvT2dZWnRETU5tRS1MMUhnWTdVYzNYR0d2U0pwcVhnREZaSWV0NW10MjdhREk?oc=5,2024-08-08,0
"Shamim Mohammad, CarMax Chief Information and Technology Officer, Named to CIO Hall of Fame - GlobeNewswire",https://news.google.com/rss/articles/CBMi8wFBVV95cUxOakZBVDdyTjB5OGthVVM4UW92NEdjQjRLUFJkdm5PTVdjSWx0R281Z1ZjczA2OTVmdk83cEd5VWwyVUZKS0k3MTVQb0szVWpIc1hnQzg5LUdPOXFlSFMzTDB3TVQ4MUlGenEtdVNERnhYQmp3dzRlNXNpaGtPSGhJUzBLNjVSRXBYTmVlWVpOYlVPdHR0Uk01MTBVMmFLOWoweXg1U1hkTFFvSElFRkNGYkd0Yy1Ra243eTVCZG5DRlU3QzNxZE9uMTNoTG9QdGhJVm9MYmxvUTVSb2FwWjhIdXIzaUNIcXdscU9oWE9Sc1YyUEU?oc=5,2024-08-08,0
